"transaction_id","procedure_id","trans_group_id","trans_group_ar","trans_group_en","procedure_name_ar","procedure_name_en","instance_date","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","property_usage_ar","property_usage_en","reg_type_id","reg_type_ar","reg_type_en","area_id","area_name_ar","area_name_en","building_name_ar","building_name_en","project_number","project_name_ar","project_name_en","master_project_en","master_project_ar","nearest_landmark_ar","nearest_landmark_en","nearest_metro_ar","nearest_metro_en","nearest_mall_ar","nearest_mall_en","rooms_ar","rooms_en","has_parking","procedure_area","actual_worth","meter_sale_price","rent_value","meter_rent_price","no_of_parties_role_1","no_of_parties_role_2","no_of_parties_role_3"
"1-11-2012-21385","11","1","مبايعات","Sales","بيع","Sell","12-11-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 2","Emirates Garden II - Magnolia 2 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","84.85","1399000.00","16487.92",null,null,"1","1","0"
"1-11-2020-4171","11","1","مبايعات","Sales","بيع","Sell","08-06-2020","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 2","Emirates Garden II - Magnolia 2 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","52.91","320000.00","6048.01",null,null,"1","1","0"
"1-102-2010-1188","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","23-03-2010","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 2","Emirates Garden II - Magnolia 2 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","44.22","500539.00","11319.29",null,null,"1","1","0"
"1-102-2011-137","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","18-01-2011","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 1","Emirates Garden II - Magnolia 1 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","119.29","971250.00","8141.92",null,null,"1","1","0"
"1-11-2012-5077","11","1","مبايعات","Sales","بيع","Sell","16-04-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 1","Emirates Garden II - Magnolia 1 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","90.63","1159200.00","12790.47",null,null,"1","1","0"
"1-41-2013-2926","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","21-10-2013","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 1","Emirates Garden II - Magnolia 1 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","44.83","341600.00","7619.90",null,null,"1","1","0"
"1-11-2012-5070","11","1","مبايعات","Sales","بيع","Sell","16-04-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","إيمارتس جاردنز 2 - ماجنوليا 1","Emirates Garden II - Magnolia 1 ","1435","حديقة الإمارات 2 - مغنوليا","EMIRATES GARDEN II - MAGNOLIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفتين","2 B/R","1","181.22","1631000.00","9000.11",null,null,"2","1","0"
"1-102-2023-26543","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","05-06-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هاملتون هاوس","HAMILTON HOUSE","2538","هاملتون هاوس","HAMILTON HOUSE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","73.38","968828.00","13202.89",null,null,"1","1","0"
"1-102-2024-77548","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","26-09-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","هاملتون هاوس","HAMILTON HOUSE","2538","هاملتون هاوس","HAMILTON HOUSE","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","72.38","945000.00","13056.09",null,null,"1","2","0"
"1-102-2021-19682","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","01-11-2021","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","42.08","450000.00","10693.92",null,null,"1","2","0"
"3-9-2025-1420","9","3","هبات","Gifts","هبه","Grant","11-03-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","92.33","1011310.00","10953.21",null,null,"1","1","0"
"1-11-2022-4924","11","1","مبايعات","Sales","بيع","Sell","14-03-2022","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","استوديو","Studio","1","46.54","360600.00","7748.17",null,null,"1","1","0"
"1-102-2018-1368","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","29-01-2018","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","65.78","693677.00","10545.41",null,null,"1","1","0"
"1-11-2025-32244","11","1","مبايعات","Sales","بيع","Sell","31-07-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","63.32","600000.00","9475.68",null,null,"1","1","0"
"3-9-2024-7744","9","3","هبات","Gifts","هبه","Grant","26-12-2024","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","75.46","825240.00","10936.13",null,null,"1","1","0"
"1-11-2023-19323","11","1","مبايعات","Sales","بيع","Sell","21-06-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","73.89","626000.00","8472.05",null,null,"1","2","0"
"1-11-2022-7241","11","1","مبايعات","Sales","بيع","Sell","07-04-2022","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","أو تو ","O2","1954"," او تو ","O 2","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفة","1 B/R","1","75.42","608858.00","8072.90",null,null,"1","1","0"
"1-11-2025-21276","11","1","مبايعات","Sales","بيع","Sell","21-05-2025","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","بلجرافيا","Belgravia","1713","بلجرافيا","BELGRAVIA","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","غرفتين","2 B/R","1","130.94","1994000.00","15228.35",null,null,"1","1","0"
